RowNames	Chr	GenomeStart	GenomeEnd	GenomeMid	FeatureStart	FeatureEnd	Strand	Description	EnsemblGeneID
1090	4	135127823	135141984	135134903	135127823	135141984	1	FUS interacting protein (serine-arginine rich) 1 [Source:MarkerSymbol;Acc:MGI:1333805]	ENSMUSG00000028676
1091	4	135143005	135145903	135144454	135145903	135143005	-1	proline-rich nuclear receptor coactivator 2 [Source:MarkerSymbol;Acc:MGI:106512]	ENSMUSG00000028675
1092	4	135167470	135192284	135179877	135167470	135192284	1	cannabinoid receptor 2 (macrophage) [Source:MarkerSymbol;Acc:MGI:104650]	ENSMUSG00000062585
1093	4	135192833	135212389	135202611	135192833	135212389	1	fucosidase, alpha-L- 1, tissue [Source:MarkerSymbol;Acc:MGI:95593]	ENSMUSG00000028673
1094	4	135218541	135234684	135226613	135218541	135234684	1	3-hydroxy-3-methylglutaryl-Coenzyme A lyase [Source:MarkerSymbol;Acc:MGI:96158]	ENSMUSG00000028672
1095	4	135235803	135240254	135238029	135235803	135240254	1	galactose-4-epimerase, UDP [Source:MarkerSymbol;Acc:MGI:1921496]	ENSMUSG00000028671
1096	4	135240308	135244696	135242502	135244696	135240308	-1	lysophospholipase 2 [Source:MarkerSymbol;Acc:MGI:1347000]	ENSMUSG00000028670
1097	4	135247681	135259321	135253501	135259321	135247681	-1	RIKEN cDNA 1110049F12 gene [Source:MarkerSymbol;Acc:MGI:1913443]	ENSMUSG00000028669
1504	4	135269599	135269963	135269781	135269599	135269963	1		ENSMUSG00000063864
1098	4	135275446	135293725	135284586	135293725	135275446	-1	transcription elongation factor B (SIII), polypeptide 3 [Source:MarkerSymbol;Acc:MGI:1351315]	ENSMUSG00000028668
1099	4	135321807	135325469	135323638	135325469	135321807	-1	ribosomal protein L11 [Source:MarkerSymbol;Acc:MGI:1914275]	ENSMUSG00000059291
1100	4	135415900	135417466	135416683	135415900	135417466	1	inhibitor of DNA binding 3 [Source:MarkerSymbol;Acc:MGI:96398]	ENSMUSG00000007872
1101	4	135444470	135468133	135456302	135444470	135468133	1	E2F transcription factor 2 [Source:MarkerSymbol;Acc:MGI:1096341]	ENSMUSG00000018983
1102	4	135478500	135516985	135497742	135478500	135516985	1	development and differentiation enhancing factor-like 1 [Source:MarkerSymbol;Acc:MGI:2684986]	ENSMUSG00000036995
1103	4	135520028	135546974	135533501	135520028	135546974	1	transcription elongation factor A (SII), 3 [Source:MarkerSymbol;Acc:MGI:1196908]	ENSMUSG00000001604
1104	4	135558145	135566018	135562081	135558145	135566018	1	zinc finger protein 46 [Source:MarkerSymbol;Acc:MGI:99192]	ENSMUSG00000051351
1105	4	135583048	135612754	135597901	135583048	135612754	1	heterogeneous nuclear ribonucleoprotein R [Source:MarkerSymbol;Acc:MGI:1891692]	ENSMUSG00000066037
1106	4	135695602	135715840	135705721	135695602	135715840	1	5-hydroxytryptamine (serotonin) receptor 1D [Source:MarkerSymbol;Acc:MGI:96276]	ENSMUSG00000070687
1107	4	135734326	135736053	135735190	135734326	135736053	1	RIKEN cDNA 6030445D17 gene [Source:MarkerSymbol;Acc:MGI:2443447]	ENSMUSG00000066178
1108	4	135741849	135821391	135781620	135741849	135821391	1	leucine zipper protein 1 [Source:MarkerSymbol;Acc:MGI:107629]	ENSMUSG00000001089
1109	4	135822620	135874786	135848703	135874786	135822620	-1	amine oxidase (flavin containing) domain 2 [Source:MarkerSymbol;Acc:MGI:1196256]	ENSMUSG00000036940
1110	4	135881124	135881881	135881502	135881881	135881124	-1	similar to heterogeneous nuclear ribonucleoprotein A3 (LOC433770), mRNA [Source:RefSeq_dna;Acc:XR_002723]	ENSMUSG00000066538
1111	4	135882523	135885302	135883913	135882523	135885302	1	RIKEN cDNA 4930549C01 gene [Source:MarkerSymbol;Acc:MGI:1914913]	ENSMUSG00000036921
1112	4	135894668	135910154	135902411	135894668	135910154	1		ENSMUSG00000070683
1113	4	135925688	136108032	136016860	136108032	135925688	-1	Eph receptor B2 [Source:MarkerSymbol;Acc:MGI:99611]	ENSMUSG00000028664
1114	4	136152221	136158253	136155237	136158253	136152221	-1	complement component 1, q subcomponent, beta polypeptide [Source:MarkerSymbol;Acc:MGI:88224]	ENSMUSG00000036905
1115	4	136161885	136164970	136163427	136164970	136161885	-1	complement component 1, q subcomponent, C chain [Source:MarkerSymbol;Acc:MGI:88225]	ENSMUSG00000036896
1116	4	136167994	136170879	136169436	136170879	136167994	-1	complement component 1, q subcomponent, alpha polypeptide [Source:MarkerSymbol;Acc:MGI:88223]	ENSMUSG00000036887
1117	4	136201495	136228894	136215195	136228894	136201495	-1	Eph receptor A8 [Source:MarkerSymbol;Acc:MGI:109378]	ENSMUSG00000028661
1118	4	136251808	136320771	136286290	136320771	136251808	-1	zinc finger and BTB domain containing 40 [Source:MarkerSymbol;Acc:MGI:2682254]	ENSMUSG00000060862
1633	4	136297760	136297888	136297824	136297760	136297888	1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077624
1119	4	136549711	136568855	136559283	136549711	136568855	1	wingless-related MMTV integration site 4 [Source:MarkerSymbol;Acc:MGI:98957]	ENSMUSG00000036856
1120	4	136570048	136570314	136570181	136570048	136570314	1	wingless-related MMTV integration site 4 [Source:MarkerSymbol;Acc:MGI:98957]	ENSMUSG00000073745
1121	4	136591778	136629755	136610766	136629755	136591778	-1	cell division cycle 42 homolog (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:106211]	ENSMUSG00000006699
1122	4	136667369	136667784	136667577	136667369	136667784	1	predicted gene, EG626367 (EG626367), misc RNA [Source:RefSeq_dna;Acc:XR_032288]	ENSMUSG00000070667
1123	4	136693075	136702616	136697845	136702616	136693075	-1	elastase 3, pancreatic [Source:MarkerSymbol;Acc:MGI:1915118]	ENSMUSG00000023433
1124	4	136725373	136727537	136726455	136725373	136727537	1	RIKEN cDNA 1700013G24 gene [Source:MarkerSymbol;Acc:MGI:1916630]	ENSMUSG00000041399
1125	4	136740938	136842705	136791822	136740938	136842705	1	perlecan (heparan sulfate proteoglycan 2) [Source:MarkerSymbol;Acc:MGI:96257]	ENSMUSG00000028763
1126	4	136842952	136846719	136844836	136846719	136842952	-1	low density lipoprotein receptor A domain containing 2 [Source:MarkerSymbol;Acc:MGI:3588210]	ENSMUSG00000070666
1127	4	136866324	136930612	136898468	136866324	136930612	1	ubiquitin specific peptidase 48 [Source:MarkerSymbol;Acc:MGI:2158502]	ENSMUSG00000043411
1128	4	136936844	137001937	136969390	136936844	137001937	1	Rap1 GTPase-activating protein [Source:MarkerSymbol;Acc:MGI:109338]	ENSMUSG00000041351
1129	4	137013809	137068395	137041102	137068395	137013809	-1	alkaline phosphatase 2, liver [Source:MarkerSymbol;Acc:MGI:87983]	ENSMUSG00000028766
1130	4	137134373	137237305	137185839	137134373	137237305	1	endothelin converting enzyme 1 [Source:MarkerSymbol;Acc:MGI:1101357]	ENSMUSG00000057530
1131	4	137265546	137478564	137372055	137265546	137478564	1	eukaryotic translation initiation factor 4 gamma, 3 [Source:MarkerSymbol;Acc:MGI:1923935]	ENSMUSG00000028760
1132	4	137488711	137515225	137501968	137488711	137515225	1	heterochromatin protein 1, binding protein 3 [Source:MarkerSymbol;Acc:MGI:109369]	ENSMUSG00000028759
1133	4	137522536	137532231	137527384	137522536	137532231	1	SH2 domain containing 5 [Source:MarkerSymbol;Acc:MGI:2446215]	ENSMUSG00000045349
1134	4	137534327	137573568	137553947	137534327	137573568	1	kinesin family member 17 [Source:MarkerSymbol;Acc:MGI:1098229]	ENSMUSG00000028758
1135	4	137576814	137584687	137580750	137576814	137584687	1	dolichyl-di-phosphooligosaccharide-protein glycotransferase [Source:MarkerSymbol;Acc:MGI:1194508]	ENSMUSG00000028757
1136	4	137585488	137598350	137591919	137598350	137585488	-1	PTEN induced putative kinase 1 [Source:MarkerSymbol;Acc:MGI:1916193]	ENSMUSG00000028756
1137	4	137610606	137640036	137625321	137640036	137610606	-1	cytidine deaminase [Source:MarkerSymbol;Acc:MGI:1919519]	ENSMUSG00000028755
1138	4	137667274	137669776	137668525	137667274	137669776	1	Brain cDNA, clone MNCb-2457 (Novel protein). [Source:Uniprot/SPTREMBL;Acc:Q9JJ83]	ENSMUSG00000046109
1139	4	137697866	137698078	137697972	137697866	137698078	1		ENSMUSG00000070664
1140	4	137706748	137714341	137710544	137706748	137714341	1	RIKEN cDNA 0610009K11 gene [Source:MarkerSymbol;Acc:MGI:1915600]	ENSMUSG00000041241
1141	4	137727262	137730219	137728740	137727262	137730219	1	calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MarkerSymbol;Acc:MGI:1913509]	ENSMUSG00000046447
1142	4	137841163	137896088	137868625	137896088	137841163	-1	RIKEN cDNA 4931403E03 gene [Source:MarkerSymbol;Acc:MGI:1922968]	ENSMUSG00000028753
1143	4	137990614	138008275	137999444	138008275	137990614	-1	UBX domain containing 3 [Source:MarkerSymbol;Acc:MGI:2443123]	ENSMUSG00000043621
1144	4	137997804	138016649	138007226	137997804	138016649	1	phospholipase A2, group IIC [Source:MarkerSymbol;Acc:MGI:106638]	ENSMUSG00000028750
1145	4	138022609	138029663	138026136	138029663	138022609	-1	phospholipase A2, group IIF [Source:MarkerSymbol;Acc:MGI:1349661]	ENSMUSG00000028749
1146	4	138047811	138054219	138051015	138047811	138054219	1	phospholipase A2, group IID [Source:MarkerSymbol;Acc:MGI:1341796]	ENSMUSG00000041202
1147	4	138071320	138135558	138103439	138135558	138071320	-1	phospholipase A2, group V [Source:MarkerSymbol;Acc:MGI:101899]	ENSMUSG00000041193
1148	4	138103952	138107263	138105608	138103952	138107263	1	phospholipase A2, group IIA (platelets, synovial fluid) [Source:MarkerSymbol;Acc:MGI:104642]	ENSMUSG00000058908
1149	4	138150018	138154895	138152456	138150018	138154895	1	phospholipase A2, group IIE [Source:MarkerSymbol;Acc:MGI:1349660]	ENSMUSG00000028751
1150	4	138167459	138170214	138168837	138170214	138167459	-1	OTU domain containing 3 [Source:MarkerSymbol;Acc:MGI:1920412]	ENSMUSG00000041161
1151	4	138239193	138240436	138239815	138239193	138240436	1	ring finger protein 186 [Source:MarkerSymbol;Acc:MGI:1914075]	ENSMUSG00000070661
1152	4	138244968	138331242	138288105	138244968	138331242	1	transmembrane and coiled-coil domains 4 [Source:MarkerSymbol;Acc:MGI:1924306]	ENSMUSG00000041143
1153	4	138333485	138346865	138340175	138346865	138333485	-1	5-hydroxytryptamine (serotonin) receptor 6 [Source:MarkerSymbol;Acc:MGI:1196627]	ENSMUSG00000028747
1154	4	138354368	138357725	138356046	138357725	138354368	-1	neuroblastoma, suppression of tumorigenicity 1 [Source:MarkerSymbol;Acc:MGI:104591]	ENSMUSG00000041120
1155	4	138377060	138403061	138390060	138403061	138377060	-1	RIKEN cDNA 2310028O11 gene [Source:MarkerSymbol;Acc:MGI:1913628]	ENSMUSG00000050608
1156	4	138447686	138448003	138447844	138448003	138447686	-1	predicted gene, ENSMUSG00000073739 [Source:MarkerSymbol;Acc:MGI:3642797]	ENSMUSG00000073739
1157	4	138464975	138563894	138514435	138464975	138563894	1	capping protein (actin filament) muscle Z-line, beta [Source:MarkerSymbol;Acc:MGI:104652]	ENSMUSG00000028745
1158	4	138566106	138582761	138574434	138582761	138566106	-1	PQ loop repeat containing 2 [Source:MarkerSymbol;Acc:MGI:2384837]	ENSMUSG00000028744
1159	4	138582820	138590501	138586660	138582820	138590501	1	aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase) [Source:MarkerSymbol;Acc:MGI:107796]	ENSMUSG00000028743
1505	4	138617376	138618256	138617816	138618256	138617376	-1		ENSMUSG00000050280
1160	4	138619517	138624387	138621952	138624387	138619517	-1	MRT4, mRNA turnover 4, homolog (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:1917152]	ENSMUSG00000028741
1161	4	138624669	138761304	138692987	138624669	138761304	1	RIKEN cDNA C230096C10 gene [Source:MarkerSymbol;Acc:MGI:2443696]	ENSMUSG00000066036
1	4	138803765	138889188	138846477	138803765	138889188	1	expressed sequence C79267 [Source:MarkerSymbol;Acc:MGI:2140675]	ENSMUSG00000041025
1162	4	138894970	138921763	138908366	138894970	138921763	1	aldehyde dehydrogenase 4 family, member A1 [Source:MarkerSymbol;Acc:MGI:2443883]	ENSMUSG00000028737
1163	4	138925614	138942360	138933987	138925614	138942360	1	taste receptor, type 1, member 2 [Source:MarkerSymbol;Acc:MGI:1933546]	ENSMUSG00000028738
1164	4	139010410	139105044	139057727	139105044	139010410	-1	paired box gene 7 [Source:MarkerSymbol;Acc:MGI:97491]	ENSMUSG00000028736
1506	4	139237455	139239529	139238492	139239529	139237455	-1	kelch domain containing 7A (Klhdc7a), mRNA [Source:RefSeq_dna;Acc:NM_173427]	ENSMUSG00000050951
1165	4	139298928	139518860	139408894	139518860	139298928	-1	immunoglobin superfamily, member 21 [Source:MarkerSymbol;Acc:MGI:2681842]	ENSMUSG00000040972
1166	4	139594454	139594945	139594700	139594945	139594454	-1	predicted gene, ENSMUSG00000052098 [Source:MarkerSymbol;Acc:MGI:3642724]	ENSMUSG00000052098
1167	4	139786561	139937963	139862262	139937963	139786561	-1	Rho guanine nucleotide exchange factor (GEF) 10-like [Source:MarkerSymbol;Acc:MGI:1920004]	ENSMUSG00000040964
1651	4	139841405	139841470	139841437	139841470	139841405	-1		ENSMUSG00000077068
1168	4	139972617	139995296	139983957	139972617	139995296	1	regulator of chromosome condensation 2 [Source:MarkerSymbol;Acc:MGI:1919784]	ENSMUSG00000040945
1169	4	139999436	140014714	140007075	140014714	139999436	-1	peptidyl arginine deiminase, type VI [Source:MarkerSymbol;Acc:MGI:2655198]	ENSMUSG00000040935
1170	4	140017941	140046261	140032101	140046261	140017941	-1	peptidyl arginine deiminase, type IV [Source:MarkerSymbol;Acc:MGI:1338898]	ENSMUSG00000025330
1171	4	140057445	140082724	140070085	140082724	140057445	-1	peptidyl arginine deiminase, type III [Source:MarkerSymbol;Acc:MGI:1338891]	ENSMUSG00000025328
1172	4	140085057	140117854	140101455	140117854	140085057	-1	peptidyl arginine deiminase, type I [Source:MarkerSymbol;Acc:MGI:1338893]	ENSMUSG00000025329
1173	4	140178494	140224656	140201575	140178494	140224656	1	peptidyl arginine deiminase, type II [Source:MarkerSymbol;Acc:MGI:1338892]	ENSMUSG00000028927
1549	4	140190760	140190866	140190813	140190760	140190866	1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064443
1174	4	140233347	140251271	140242309	140233347	140251271	1	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:MarkerSymbol;Acc:MGI:1914930]	ENSMUSG00000009863
1175	4	140258976	140279405	140269190	140258976	140279405	1	ATPase type 13A2 [Source:MarkerSymbol;Acc:MGI:1922022]	ENSMUSG00000036622
1176	4	140282734	140294976	140288855	140282734	140294976	1	microfibrillar-associated protein 2 [Source:MarkerSymbol;Acc:MGI:99559]	ENSMUSG00000060572
1177	4	140288713	140330275	140309494	140330275	140288713	-1	ciliary rootlet coiled-coil, rootletin [Source:MarkerSymbol;Acc:MGI:3529431]	ENSMUSG00000040860
1178	4	140338593	140350409	140344501	140350409	140338593	-1	NECAP endocytosis associated 2 [Source:MarkerSymbol;Acc:MGI:1913397]	ENSMUSG00000028923
1179	4	140360421	140384835	140372628	140360421	140384835	1	spermatogenesis associated 21 [Source:MarkerSymbol;Acc:MGI:3607787]	ENSMUSG00000045004
1180	4	140385077	140411872	140398475	140411872	140385077	-1	putative MAPK activating protein PM20,PM21 isoform 2 [Source:RefSeq_peptide;Acc:NP_778161]	ENSMUSG00000040842
1181	4	140387737	140388560	140388149	140387737	140388560	1	predicted gene, ENSMUSG00000073734 [Source:MarkerSymbol;Acc:MGI:3704238]	ENSMUSG00000073734
1182	4	140420007	140476142	140448075	140420007	140476142	1	F-box protein 42 [Source:MarkerSymbol;Acc:MGI:1924992]	ENSMUSG00000028920
1183	4	140486437	140492162	140489299	140486437	140492162	1	Miro domain-containing protein C1orf89 homolog. [Source:Uniprot/SWISSPROT;Acc:A2A825]	ENSMUSG00000073733
1184	4	140510586	140510954	140510770	140510954	140510586	-1	predicted gene, ENSMUSG00000060247 [Source:MarkerSymbol;Acc:MGI:3641643]	ENSMUSG00000060247
1185	4	140514960	140529638	140522299	140514960	140529638	1	Rho guanine nucleotide exchange factor (GEF) 19 [Source:MarkerSymbol;Acc:MGI:1925912]	ENSMUSG00000028919
1186	4	140573316	140601454	140587385	140573316	140601454	1	Eph receptor A2 [Source:MarkerSymbol;Acc:MGI:95278]	ENSMUSG00000006445
1187	4	140651741	140655723	140653732	140651741	140655723	1	gene model 693, (NCBI) (Gm693), mRNA [Source:RefSeq_dna;Acc:NM_001085513]	ENSMUSG00000006218
1188	4	140656686	140670782	140663734	140670782	140656686	-1	chloride channel Ka [Source:MarkerSymbol;Acc:MGI:1329026]	ENSMUSG00000033770
1189	4	140676436	140688057	140682246	140688057	140676436	-1	chloride channel Kb [Source:MarkerSymbol;Acc:MGI:1930643]	ENSMUSG00000006216
1190	4	140692855	140697387	140695121	140692855	140697387	1	heat shock protein family, member 7 (cardiovascular) [Source:MarkerSymbol;Acc:MGI:1352494]	ENSMUSG00000006221
1191	4	140704979	140708181	140706580	140708181	140704979	-1	gene model 694, (NCBI) [Source:MarkerSymbol;Acc:MGI:2685540]	ENSMUSG00000070637
1192	4	140716760	140740006	140728383	140716760	140740006	1	zinc finger and BTB domain containing 17 [Source:MarkerSymbol;Acc:MGI:107410]	ENSMUSG00000006215
1193	4	140740934	140810322	140775628	140810322	140740934	-1	SPEN homolog, transcriptional regulator (Drosophila) [Source:MarkerSymbol;Acc:MGI:1891706]	ENSMUSG00000040761
1507	4	140818506	140820248	140819377	140818506	140820248	1		ENSMUSG00000048406
1194	4	140848801	140870300	140859551	140870300	140848801	-1	filamin binding LIM protein 1 [Source:MarkerSymbol;Acc:MGI:1921452]	ENSMUSG00000006219
1195	4	140886309	140890709	140888509	140890709	140886309	-1	cDNA sequence BC025833 [Source:MarkerSymbol;Acc:MGI:2384869]	ENSMUSG00000043085
1196	4	140886710	140887190	140886950	140886710	140887190	1	expressed sequence AI507597 [Source:MarkerSymbol;Acc:MGI:2140323]	ENSMUSG00000073731
1197	4	140890900	140895910	140893405	140895910	140890900	-1	solute carrier family 25, member 34 [Source:MarkerSymbol;Acc:MGI:2686215]	ENSMUSG00000040740
1630	4	140891501	140891565	140891533	140891565	140891501	-1		ENSMUSG00000076406
1198	4	140897811	140936203	140917007	140936203	140897811	-1	pleckstrin homology domain containing, family M (with RUN domain) member 2 [Source:MarkerSymbol;Acc:MGI:1916832]	ENSMUSG00000028917
1199	4	140949625	140995495	140972560	140995495	140949625	-1	DNA-damage inducible protein 2 [Source:MarkerSymbol;Acc:MGI:1917244]	ENSMUSG00000040715
1200	4	141018886	141031144	141025015	141018886	141031144	1	agmatine ureohydrolase (agmatinase) [Source:MarkerSymbol;Acc:MGI:1923236]	ENSMUSG00000040706
1201	4	141032266	141062967	141047616	141062967	141032266	-1	DnaJ (Hsp40) homolog, subfamily C, member 16 [Source:MarkerSymbol;Acc:MGI:2442146]	ENSMUSG00000040697
1202	4	141065688	141088051	141076870	141065688	141088051	1	caspase 9 [Source:MarkerSymbol;Acc:MGI:1277950]	ENSMUSG00000028914
1203	4	141087038	141098236	141092637	141098236	141087038	-1	elastase 2A [Source:MarkerSymbol;Acc:MGI:95316]	ENSMUSG00000058579
1204	4	141110729	141118344	141114537	141118344	141110729	-1	chymotrypsin C (caldecrin) [Source:MarkerSymbol;Acc:MGI:1923951]	ENSMUSG00000062478
1205	4	141130218	141146996	141138607	141146996	141130218	-1	EF hand domain containing 2 [Source:MarkerSymbol;Acc:MGI:106504]	ENSMUSG00000040659
1206	4	141188365	141205072	141196719	141205072	141188365	-1	forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:MarkerSymbol;Acc:MGI:1920323]	ENSMUSG00000040639
1207	4	141234949	141287158	141261053	141287158	141234949	-1	forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:MarkerSymbol;Acc:MGI:1920323]	ENSMUSG00000051435
1208	4	141303069	141356380	141329725	141356380	141303069	-1	transmembrane protein 51 [Source:MarkerSymbol;Acc:MGI:2384874]	ENSMUSG00000040616
1209	4	141358470	141359008	141358739	141358470	141359008	1	predicted gene, ENSMUSG00000073728 [Source:MarkerSymbol;Acc:MGI:3642733]	ENSMUSG00000073728
1210	4	141374467	141511477	141442972	141511477	141374467	-1	RIKEN cDNA 9030409G11 gene [Source:MarkerSymbol;Acc:MGI:1918779]	ENSMUSG00000040606
